generation,basepokemon,vanillatarget,targetpokemon,percent
4,Quilava,Typhlosion,Torkoal,2.974746841
4,Ralts,Kirlia,Baltoy,13.69387681
4,Ralts,Kirlia,Beldum,14.42106414
4,Ralts,Kirlia,Bronzor,14.47612955
4,Ralts,Kirlia,Chingling,14.41661032
4,Ralts,Kirlia,Meditite,14.35547152
4,Ralts,Kirlia,Smoochum,14.30364525
4,Ralts,Kirlia,Wynaut,14.33320242
4,Rattata,Raticate,Bibarel,3.043173711
4,Rattata,Raticate,Castform,5.146186518
4,Rattata,Raticate,Chansey,4.355835921
4,Rattata,Raticate,Chatot,4.466776528
4,Rattata,Raticate,Clefable,0.000404893
4,Rattata,Raticate,Delcatty,6.106187166
4,Rattata,Raticate,Dunsparce,4.82834573
4,Rattata,Raticate,Farfetch'd,0.000404893
4,Rattata,Raticate,Fearow,3.799918212
4,Rattata,Raticate,Furret,5.050226942
4,Rattata,Raticate,Granbull,4.36312399
4,Rattata,Raticate,Kecleon,4.382963734
4,Rattata,Raticate,Lickitung,5.825191615
4,Rattata,Raticate,Linoone,5.319075711
4,Rattata,Raticate,Munchlax,5.757979423
4,Rattata,Raticate,Noctowl,3.844861304
4,Rattata,Raticate,Persian,4.561116532
4,Rattata,Raticate,Porygon,5.712226546
4,Rattata,Raticate,Purugly,4.503621765
4,Rattata,Raticate,Spinda,0.001214678
4,Rattata,Raticate,Stantler,0.000404893
4,Rattata,Raticate,Swellow,4.260686131
4,Rattata,Raticate,Togetic,4.891913887
4,Rattata,Raticate,Vigoroth,4.496333696
4,Rattata,Raticate,Wigglytuff,5.28182558
4,Remoraid,Octillery,Azumarill,1.115884346
4,Remoraid,Octillery,Bibarel,0.461577705
4,Remoraid,Octillery,Blastoise,0.512189295
4,Remoraid,Octillery,Cloyster,3.097834229
4,Remoraid,Octillery,Crawdaunt,3.679665073
4,Remoraid,Octillery,Croconaw,0.508140368
4,Remoraid,Octillery,Dewgong,2.885265549
4,Remoraid,Octillery,Empoleon,0.327963106
4,Remoraid,Octillery,Feraligatr,0.532029039
4,Remoraid,Octillery,Floatzel,3.420128837
4,Remoraid,Octillery,Gastrodon,2.880406836
4,Remoraid,Octillery,Golduck,3.456569182
4,Remoraid,Octillery,Gorebyss,4.027467922
4,Remoraid,Octillery,Gyarados,0.407726973
4,Remoraid,Octillery,Huntail,3.952562768
4,Remoraid,Octillery,Kabutops,2.471870078
4,Remoraid,Octillery,Kingdra,0.2170225
4,Remoraid,Octillery,Kingler,4.423857899
4,Remoraid,Octillery,Lanturn,2.819268035
4,Remoraid,Octillery,Lapras,0.317031003
4,Remoraid,Octillery,Ludicolo,2.222861053
4,Remoraid,Octillery,Lumineon,4.690682204
4,Remoraid,Octillery,Mantine,3.19014977
4,Remoraid,Octillery,Marshtomp,0.195563186
4,Remoraid,Octillery,Milotic,0.687102952
4,Remoraid,Octillery,Omastar,2.412350848
4,Remoraid,Octillery,Pelipper,0.332012033
4,Remoraid,Octillery,Politoed,3.627433911
4,Remoraid,Octillery,Poliwhirl,0.939756012
4,Remoraid,Octillery,Poliwrath,2.04106422
4,Remoraid,Octillery,Prinplup,0.513403974
4,Remoraid,Octillery,Quagsire,0.207709967
4,Remoraid,Octillery,Qwilfish,0.198802327
4,Remoraid,Octillery,Relicanth,2.663789229
4,Remoraid,Octillery,Seadra,4.089416509
4,Remoraid,Octillery,Seaking,4.067552302
4,Remoraid,Octillery,Sealeo,0.772535317
4,Remoraid,Octillery,Sharpedo,3.396645059
4,Remoraid,Octillery,Slowbro,2.134594439
4,Remoraid,Octillery,Slowking,2.120828087
4,Remoraid,Octillery,Starmie,2.637471202
4,Remoraid,Octillery,Swampert,0.224310569
4,Remoraid,Octillery,Tentacruel,2.636256524
4,Remoraid,Octillery,Vaporeon,4.634402115
4,Remoraid,Octillery,Wailmer,0.536077966
4,Remoraid,Octillery,Wailord,3.503536738
4,Remoraid,Octillery,Walrein,0.289093405
4,Remoraid,Octillery,Wartortle,0.505306119
4,Remoraid,Octillery,Whiscash,3.01483122
4,Rhydon,Rhyperior,Aerodactyl,4.044068524
4,Rhydon,Rhyperior,Aggron,5.133634843
4,Rhydon,Rhyperior,Armaldo,4.844541439
4,Rhydon,Rhyperior,Bastiodon,5.604120188
4,Rhydon,Rhyperior,Camerupt,0.123087388
4,Rhydon,Rhyperior,Claydol,3.115649509
4,Rhydon,Rhyperior,Cradily,3.107551654
4,Rhydon,Rhyperior,Donphan,6.103352917
4,Rhydon,Rhyperior,Flygon,4.945359727
4,Rhydon,Rhyperior,Garchomp,0.40286826
4,Rhydon,Rhyperior,Gastrodon,0.027937598
4,Rhydon,Rhyperior,Gligar,0.057899659
4,Rhydon,Rhyperior,Gliscor,3.996291183
4,Rhydon,Rhyperior,Golem,3.865915726
4,Rhydon,Rhyperior,Hippowdon,6.228869661
4,Rhydon,Rhyperior,Kabutops,2.507500638
4,Rhydon,Rhyperior,Lairon,0.182201726
4,Rhydon,Rhyperior,Lunatone,0.028342491
4,Rhydon,Rhyperior,Mamoswine,4.808101094
4,Rhydon,Rhyperior,Nidoking,2.972722377
4,Rhydon,Rhyperior,Nidoqueen,2.977985983
4,Rhydon,Rhyperior,Omastar,2.490900036
4,Rhydon,Rhyperior,Piloswine,0.032796311
4,Rhydon,Rhyperior,Probopass,5.29518704
4,Rhydon,Rhyperior,Quagsire,0.007692962
4,Rhydon,Rhyperior,Rampardos,6.874673555
4,Rhydon,Rhyperior,Relicanth,2.715210605
4,Rhydon,Rhyperior,Sandslash,0.100008503
4,Rhydon,Rhyperior,Shuckle,5.113390207
4,Rhydon,Rhyperior,Solrock,0.025508242
4,Rhydon,Rhyperior,Steelix,4.288218836
4,Rhydon,Rhyperior,Swampert,3.375185745
4,Rhydon,Rhyperior,Torterra,3.39826463
4,Rhydon,Rhyperior,Tyranitar,1.168925293
4,Rhydon,Rhyperior,Whiscash,0.036035452
4,Rhyhorn,Rhydon,Aerodactyl,3.2719381
4,Rhyhorn,Rhydon,Aggron,4.193473939
4,Rhyhorn,Rhydon,Armaldo,3.93191324
4,Rhyhorn,Rhydon,Bastiodon,4.568404601
4,Rhyhorn,Rhydon,Camerupt,3.52621073
4,Rhyhorn,Rhydon,Claydol,2.531389308
4,Rhyhorn,Rhydon,Cradily,2.409921491
4,Rhyhorn,Rhydon,Donphan,5.018240417
4,Rhyhorn,Rhydon,Dugtrio,0.102437859
4,Rhyhorn,Rhydon,Flygon,4.008033072
4,Rhyhorn,Rhydon,Gabite,0.042513736
4,Rhyhorn,Rhydon,Gastrodon,2.298575992
4,Rhyhorn,Rhydon,Gligar,0.109321035
4,Rhyhorn,Rhydon,Gliscor,3.336316043
4,Rhyhorn,Rhydon,Golem,3.155328996
4,Rhyhorn,Rhydon,Graveler,0.093935112
4,Rhyhorn,Rhydon,Hippowdon,5.041724195
4,Rhyhorn,Rhydon,Kabutops,2.013936408
4,Rhyhorn,Rhydon,Lairon,0.387077444
4,Rhyhorn,Rhydon,Lunatone,2.9047004
4,Rhyhorn,Rhydon,Magcargo,0.041299058
4,Rhyhorn,Rhydon,Mamoswine,3.832714522
4,Rhyhorn,Rhydon,Marowak,0.205280611
4,Rhyhorn,Rhydon,Marshtomp,0.025913134
4,Rhyhorn,Rhydon,Nidoking,2.40668235
4,Rhyhorn,Rhydon,Nidoqueen,2.373076253
4,Rhyhorn,Rhydon,Omastar,2.006243446
4,Rhyhorn,Rhydon,Piloswine,3.291372951
4,Rhyhorn,Rhydon,Probopass,4.231128962
4,Rhyhorn,Rhydon,Pupitar,0.056280089
4,Rhyhorn,Rhydon,Quagsire,0.023888671
4,Rhyhorn,Rhydon,Rampardos,5.646633924
4,Rhyhorn,Rhydon,Relicanth,2.178322853
4,Rhyhorn,Rhydon,Rhyperior,0.109725928
4,Rhyhorn,Rhydon,Sandslash,4.864381182
4,Rhyhorn,Rhydon,Shuckle,4.109256253
4,Rhyhorn,Rhydon,Solrock,2.907129756
4,Rhyhorn,Rhydon,Steelix,3.461832787
4,Rhyhorn,Rhydon,Sudowoodo,0.147785844
4,Rhyhorn,Rhydon,Swampert,0.025913134
4,Rhyhorn,Rhydon,Torterra,2.679984938
4,Rhyhorn,Rhydon,Whiscash,2.429761235
4,Riolu,Lucario,Blaziken,10.11583981
4,Riolu,Lucario,Breloom,1.063248292
4,Riolu,Lucario,Gallade,10.79929873
4,Riolu,Lucario,Hariyama,12.80756664
4,Riolu,Lucario,Heracross,8.89265889
4,Riolu,Lucario,Hitmonchan,4.592293272
4,Riolu,Lucario,Hitmonlee,4.567594816
4,Riolu,Lucario,Hitmontop,4.559092069
4,Riolu,Lucario,Infernape,10.06401354
4,Riolu,Lucario,Machamp,17.06460873
4,Riolu,Lucario,Poliwrath,5.721943971
4,Riolu,Lucario,Primeape,2.69658554
4,Riolu,Lucario,Toxicroak,7.05525571
4,Roselia,Roserade,Abomasnow,2.376720288
4,Roselia,Roserade,Arbok,0.272492803
4,Roselia,Roserade,Bayleef,0.09960361
4,Roselia,Roserade,Bellossom,4.103587754
4,Roselia,Roserade,Breloom,2.632612489
4,Roselia,Roserade,Cacturne,3.327813296
4,Roselia,Roserade,Carnivine,0.235647565
4,Roselia,Roserade,Cherrim,0.257916665
4,Roselia,Roserade,Cradily,2.507500638
4,Roselia,Roserade,Crobat,4.232343641
4,Roselia,Roserade,Drapion,3.273152778
4,Roselia,Roserade,Exeggutor,2.520052312
4,Roselia,Roserade,Gengar,2.824126748
4,Roselia,Roserade,Golbat,2.983654481
4,Roselia,Roserade,Grotle,0.09069597
4,Roselia,Roserade,Grovyle,0.097579146
4,Roselia,Roserade,Haunter,0.100818288
4,Roselia,Roserade,Ivysaur,0.039679487
4,Roselia,Roserade,Jumpluff,0.106081894
4,Roselia,Roserade,Leafeon,4.561116532
4,Roselia,Roserade,Ludicolo,1.841857
4,Roselia,Roserade,Meganium,4.486211378
4,Roselia,Roserade,Muk,4.359479956
4,Roselia,Roserade,Nidoking,2.328133161
4,Roselia,Roserade,Nidoqueen,2.324084234
4,Roselia,Roserade,Parasect,0.025508242
4,Roselia,Roserade,Qwilfish,0.030366954
4,Roselia,Roserade,Sceptile,5.291138113
4,Roselia,Roserade,Seviper,4.193473939
4,Roselia,Roserade,Shiftry,3.034670964
4,Roselia,Roserade,Skuntank,3.134274574
4,Roselia,Roserade,Sunflora,0.057899659
4,Roselia,Roserade,Swalot,4.323444503
4,Roselia,Roserade,Tangela,0.114989534
4,Roselia,Roserade,Tangrowth,5.554318383
4,Roselia,Roserade,Tentacruel,2.113135125
4,Roselia,Roserade,Torterra,2.657310945
4,Roselia,Roserade,Toxicroak,2.047947396
4,Roselia,Roserade,Tropius,3.41162609
4,Roselia,Roserade,Venomoth,0.075310047
4,Roselia,Roserade,Venusaur,2.888909583
4,Roselia,Roserade,Victreebel,2.409516599
4,Roselia,Roserade,Vileplume,2.437049304
4,Roselia,Roserade,Weezing,4.183351621
4,Roselia,Roserade,Wormadam (Plant Cloak),0.032796311
4,Sandshrew,Sandslash,Camerupt,6.491645039
4,Sandshrew,Sandslash,Claydol,0.18584576
4,Sandshrew,Sandslash,Donphan,0.802092486
4,Sandshrew,Sandslash,Dugtrio,10.89485341
4,Sandshrew,Sandslash,Flygon,0.16803048
4,Sandshrew,Sandslash,Gabite,7.071856312
4,Sandshrew,Sandslash,Gastrodon,4.348952745
4,Sandshrew,Sandslash,Gligar,6.745917669
4,Sandshrew,Sandslash,Gliscor,0.357115382
4,Sandshrew,Sandslash,Golem,5.793609983
4,Sandshrew,Sandslash,Graveler,1.163256795
4,Sandshrew,Sandslash,Hippowdon,0.301645079
4,Sandshrew,Sandslash,Mamoswine,0.157098377
4,Sandshrew,Sandslash,Marowak,9.107252034
4,Sandshrew,Sandslash,Marshtomp,5.744617963
4,Sandshrew,Sandslash,Nidoking,4.505646229
4,Sandshrew,Sandslash,Nidoqueen,4.550589321
4,Sandshrew,Sandslash,Onix,1.362464015
4,Sandshrew,Sandslash,Piloswine,6.068937035
4,Sandshrew,Sandslash,Pupitar,8.422173545
4,Sandshrew,Sandslash,Quagsire,4.54735018
4,Sandshrew,Sandslash,Rhydon,6.021159694
4,Sandshrew,Sandslash,Rhyperior,0.148190737
4,Sandshrew,Sandslash,Steelix,0.401248689
4,Sandshrew,Sandslash,Swampert,0.044943092
4,Sandshrew,Sandslash,Torterra,0.063163265
4,Sandshrew,Sandslash,Whiscash,4.530344685
4,Scyther,Scizor,Aerodactyl,3.14561157
4,Scyther,Scizor,Altaria,3.301090376
4,Scyther,Scizor,Armaldo,3.903975642
4,Scyther,Scizor,Charizard,2.976771304
4,Scyther,Scizor,Chatot,0.030366954
4,Scyther,Scizor,Crobat,4.126261747
4,Scyther,Scizor,Dodrio,3.713676062
4,Scyther,Scizor,Dragonite,0.056280089
4,Scyther,Scizor,Drifblim,3.286109345
4,Scyther,Scizor,Fearow,0.063568158
4,Scyther,Scizor,Forretress,4.578526919
4,Scyther,Scizor,Gligar,0.05344584
4,Scyther,Scizor,Gliscor,3.193793804
4,Scyther,Scizor,Golbat,2.89579276
4,Scyther,Scizor,Gyarados,3.259791318
4,Scyther,Scizor,Heracross,2.740313954
4,Scyther,Scizor,Honchkrow,4.122617712
4,Scyther,Scizor,Illumise,0.036035452
4,Scyther,Scizor,Jumpluff,3.672781896
4,Scyther,Scizor,Mantine,2.606699355
4,Scyther,Scizor,Masquerain,0.021459314
4,Scyther,Scizor,Mothim,0.036035452
4,Scyther,Scizor,Murkrow,0.056684981
4,Scyther,Scizor,Ninjask,4.021394532
4,Scyther,Scizor,Noctowl,0.078144296
4,Scyther,Scizor,Parasect,0.006073391
4,Scyther,Scizor,Pelipper,0.021459314
4,Scyther,Scizor,Pidgeot,3.444017508
4,Scyther,Scizor,Pinsir,6.239396872
4,Scyther,Scizor,Salamence,0.060733909
4,Scyther,Scizor,Shuckle,3.967543799
4,Scyther,Scizor,Skarmory,4.129905781
4,Scyther,Scizor,Staraptor,3.607999061
4,Scyther,Scizor,Swellow,0.089076399
4,Scyther,Scizor,Togekiss,3.338340507
4,Scyther,Scizor,Togetic,0.03563056
4,Scyther,Scizor,Tropius,3.247644537
4,Scyther,Scizor,Venomoth,3.065037918
4,Scyther,Scizor,Vespiquen,4.378105021
4,Scyther,Scizor,Volbeat,0.027127812
4,Scyther,Scizor,Wormadam (Plant Cloak),0.010932104
4,Scyther,Scizor,Xatu,2.945594565
4,Scyther,Scizor,Yanmega,5.40815211
4,Seadra,Kingdra,Blastoise,6.223201163
4,Seadra,Kingdra,Cloyster,3.943655129
4,Seadra,Kingdra,Crawdaunt,0.51137951
4,Seadra,Kingdra,Dewgong,0.29881083
4,Seadra,Kingdra,Empoleon,4.962365221
4,Seadra,Kingdra,Feraligatr,6.304179708
4,Seadra,Kingdra,Floatzel,4.341259783
4,Seadra,Kingdra,Gastrodon,0.273302588
4,Seadra,Kingdra,Golduck,4.457868888
4,Seadra,Kingdra,Gorebyss,0.597216767
4,Seadra,Kingdra,Gyarados,5.577802161
4,Seadra,Kingdra,Huntail,0.585474878
4,Seadra,Kingdra,Kabutops,3.166665992
4,Seadra,Kingdra,Kingler,0.66888278
4,Seadra,Kingdra,Lanturn,0.280185765
4,Seadra,Kingdra,Lapras,5.078974326
4,Seadra,Kingdra,Ludicolo,0.164791339
4,Seadra,Kingdra,Lumineon,0.807356091
4,Seadra,Kingdra,Mantine,0.368452379
4,Seadra,Kingdra,Milotic,7.068212277
4,Seadra,Kingdra,Octillery,0.545795392
4,Seadra,Kingdra,Omastar,3.179622559
4,Seadra,Kingdra,Politoed,4.709307269
4,Seadra,Kingdra,Poliwrath,2.581191113
4,Seadra,Kingdra,Relicanth,0.230788852
4,Seadra,Kingdra,Seaking,0.439308605
4,Seadra,Kingdra,Sharpedo,0.434045
4,Seadra,Kingdra,Slowbro,2.709947
4,Seadra,Kingdra,Slowking,2.80955061
4,Seadra,Kingdra,Starmie,3.43106094
4,Seadra,Kingdra,Swampert,4.374865879
4,Seadra,Kingdra,Tentacruel,3.404742913
4,Seadra,Kingdra,Vaporeon,5.887949988
4,Seadra,Kingdra,Wailord,4.434790002
4,Seadra,Kingdra,Walrein,4.830370193
4,Seadra,Kingdra,Whiscash,0.31662611
4,Sealeo,Walrein,Abomasnow,2.311937452
4,Sealeo,Walrein,Blastoise,3.843241733
4,Sealeo,Walrein,Cloyster,2.445147158
4,Sealeo,Walrein,Crawdaunt,0.098793825
4,Sealeo,Walrein,Dewgong,0.048587127
4,Sealeo,Walrein,Empoleon,3.091760838
4,Sealeo,Walrein,Feraligatr,3.8561983
4,Sealeo,Walrein,Floatzel,2.727762279
4,Sealeo,Walrein,Froslass,3.599496313
4,Sealeo,Walrein,Gastrodon,0.042513736
4,Sealeo,Walrein,Glaceon,6.321185202
4,Sealeo,Walrein,Glalie,6.772640589
4,Sealeo,Walrein,Golduck,2.752865628
4,Sealeo,Walrein,Gorebyss,3.110790796
4,Sealeo,Walrein,Gyarados,3.435109868
4,Sealeo,Walrein,Huntail,3.174358954
4,Sealeo,Walrein,Jynx,0.208924645
4,Sealeo,Walrein,Kabutops,1.997335806
4,Sealeo,Walrein,Kingdra,2.336635908
4,Sealeo,Walrein,Kingler,0.1502152
4,Sealeo,Walrein,Lanturn,0.045752878
4,Sealeo,Walrein,Lapras,3.088116803
4,Sealeo,Walrein,Ludicolo,1.826875969
4,Sealeo,Walrein,Lumineon,0.157098377
4,Sealeo,Walrein,Mamoswine,3.997505861
4,Sealeo,Walrein,Mantine,0.062353479
4,Sealeo,Walrein,Milotic,4.427906826
4,Sealeo,Walrein,Octillery,3.020094826
4,Sealeo,Walrein,Omastar,1.947938894
4,Sealeo,Walrein,Pelipper,0.074905154
4,Sealeo,Walrein,Piloswine,0.161147304
4,Sealeo,Walrein,Politoed,2.862186664
4,Sealeo,Walrein,Poliwrath,1.593252868
4,Sealeo,Walrein,Quagsire,0.053040947
4,Sealeo,Walrein,Qwilfish,0.041703951
4,Sealeo,Walrein,Relicanth,2.180347317
4,Sealeo,Walrein,Seadra,0.096769361
4,Sealeo,Walrein,Seaking,0.073690476
4,Sealeo,Walrein,Sharpedo,0.083812794
4,Sealeo,Walrein,Slowbro,1.787196482
4,Sealeo,Walrein,Slowking,1.745897424
4,Sealeo,Walrein,Sneasel,0.598026553
4,Sealeo,Walrein,Starmie,2.144311865
4,Sealeo,Walrein,Swampert,2.631397811
4,Sealeo,Walrein,Tentacruel,2.090866025
4,Sealeo,Walrein,Vaporeon,3.622170306
4,Sealeo,Walrein,Wailord,2.802262541
4,Sealeo,Walrein,Weavile,4.404423048
4,Sealeo,Walrein,Whiscash,0.05344584
4,Seedot,Nuzleaf,Bulbasaur,9.248154701
4,Seedot,Nuzleaf,Cacnea,9.121018386
4,Seedot,Nuzleaf,Chikorita,9.210499678
4,Seedot,Nuzleaf,Exeggcute,9.236817705
4,Seedot,Nuzleaf,Lileep,8.266694739
4,Seedot,Nuzleaf,Lombre,9.387032906
4,Seedot,Nuzleaf,Oddish,9.325084319
4,Seedot,Nuzleaf,Skiploom,8.726247981
4,Seedot,Nuzleaf,Snover,9.17810826
4,Seedot,Nuzleaf,Treecko,9.11858903
4,Seedot,Nuzleaf,Turtwig,9.181752295
4,Seel,Dewgong,Azumarill,0.934897299
4,Seel,Dewgong,Bibarel,0.383028517
4,Seel,Dewgong,Blastoise,0.417039505
4,Seel,Dewgong,Cloyster,0.162361982
4,Seel,Dewgong,Crawdaunt,3.631482839
4,Seel,Dewgong,Croconaw,0.988748031
4,Seel,Dewgong,Empoleon,0.246174776
4,Seel,Dewgong,Feraligatr,0.447001567
4,Seel,Dewgong,Floatzel,3.326598618
4,Seel,Dewgong,Gastrodon,2.740718847
4,Seel,Dewgong,Golduck,3.43551476
4,Seel,Dewgong,Gorebyss,3.822187311
4,Seel,Dewgong,Gyarados,0.35225667
4,Seel,Dewgong,Huntail,3.81449435
4,Seel,Dewgong,Kabutops,2.377125181
4,Seel,Dewgong,Kingdra,0.185440867
4,Seel,Dewgong,Kingler,4.152579774
4,Seel,Dewgong,Lanturn,2.743148203
4,Seel,Dewgong,Lapras,0.266014519
4,Seel,Dewgong,Ludicolo,2.183181566
4,Seel,Dewgong,Lumineon,4.507670693
4,Seel,Dewgong,Mantine,3.084067876
4,Seel,Dewgong,Marshtomp,0.375335555
4,Seel,Dewgong,Milotic,0.608148871
4,Seel,Dewgong,Octillery,3.687762927
4,Seel,Dewgong,Omastar,2.364168614
4,Seel,Dewgong,Pelipper,3.569534252
4,Seel,Dewgong,Politoed,3.436729439
4,Seel,Dewgong,Poliwhirl,0.778608708
4,Seel,Dewgong,Poliwrath,1.963324817
4,Seel,Dewgong,Prinplup,0.934897299
4,Seel,Dewgong,Quagsire,2.956526668
4,Seel,Dewgong,Qwilfish,2.956931561
4,Seel,Dewgong,Relicanth,2.590503646
4,Seel,Dewgong,Seadra,3.863891262
4,Seel,Dewgong,Seaking,3.994671612
4,Seel,Dewgong,Sealeo,0.674146385
4,Seel,Dewgong,Sharpedo,3.341984541
4,Seel,Dewgong,Slowbro,2.086412205
4,Seel,Dewgong,Slowking,2.070216496
4,Seel,Dewgong,Starmie,2.618036351
4,Seel,Dewgong,Swampert,0.183011511
4,Seel,Dewgong,Tentacruel,2.489280465
4,Seel,Dewgong,Vaporeon,0.368452379
4,Seel,Dewgong,Wailmer,0.383838302
4,Seel,Dewgong,Wailord,3.39826463
4,Seel,Dewgong,Walrein,0.242530741
4,Seel,Dewgong,Wartortle,0.964454468
4,Seel,Dewgong,Whiscash,2.896602545
4,Sentret,Furret,Aipom,0.000809785
4,Sentret,Furret,Bibarel,3.01321165
4,Sentret,Furret,Castform,5.031601877
4,Sentret,Furret,Chansey,4.261091024
4,Sentret,Furret,Chatot,4.402803477
4,Sentret,Furret,Delcatty,5.944230076
4,Sentret,Furret,Dodrio,0.000809785
4,Sentret,Furret,Dunsparce,4.815389163
4,Sentret,Furret,Fearow,3.719749452
4,Sentret,Furret,Girafarig,2.679580045
4,Sentret,Furret,Granbull,4.318180898
4,Sentret,Furret,Kecleon,4.180922265
4,Sentret,Furret,Lickitung,5.732066289
4,Sentret,Furret,Linoone,5.154689265
4,Sentret,Furret,Loudred,0.000404893
4,Sentret,Furret,Munchlax,5.610193579
4,Sentret,Furret,Noctowl,3.64362962
4,Sentret,Furret,Persian,4.293482442
4,Sentret,Furret,Pidgeot,0.000404893
4,Sentret,Furret,Porygon,5.464837091
4,Sentret,Furret,Purugly,4.425072577
4,Sentret,Furret,Raticate,4.988278356
4,Sentret,Furret,Spinda,0.001619571
4,Sentret,Furret,Stantler,0.000404893
4,Sentret,Furret,Swellow,4.16837059
4,Sentret,Furret,Togetic,4.753845469
4,Sentret,Furret,Vigoroth,4.386202876
4,Sentret,Furret,Wigglytuff,5.006498528
4,Sentret,Furret,Zangoose,0.001619571
4,Shelgon,Salamence,Altaria,5.539337353
4,Shelgon,Salamence,Dragonite,35.25036542
4,Shelgon,Salamence,Flygon,13.20314683
4,Shelgon,Salamence,Garchomp,29.51141595
4,Shelgon,Salamence,Kingdra,16.49573446
4,Shellder,Cloyster,Blastoise,4.879767106
4,Shellder,Cloyster,Crawdaunt,0.340919673
4,Shellder,Cloyster,Dewgong,2.773515157
4,Shellder,Cloyster,Empoleon,3.654561724
4,Shellder,Cloyster,Feraligatr,4.782592852
4,Shellder,Cloyster,Floatzel,3.267889173
4,Shellder,Cloyster,Gastrodon,2.756509663
4,Shellder,Cloyster,Golduck,3.42660712
4,Shellder,Cloyster,Gorebyss,3.793035035
4,Shellder,Cloyster,Gyarados,4.175253767
4,Shellder,Cloyster,Huntail,3.808825852
4,Shellder,Cloyster,Kabutops,2.392511104
4,Shellder,Cloyster,Kingdra,2.885265549
4,Shellder,Cloyster,Kingler,4.206835399
4,Shellder,Cloyster,Lanturn,0.214593144
4,Shellder,Cloyster,Lapras,3.94244045
4,Shellder,Cloyster,Ludicolo,2.12285255
4,Shellder,Cloyster,Lumineon,0.583450415
4,Shellder,Cloyster,Mantine,0.240911171
4,Shellder,Cloyster,Milotic,5.596832119
4,Shellder,Cloyster,Octillery,3.683309107
4,Shellder,Cloyster,Omastar,2.380364322
4,Shellder,Cloyster,Pelipper,0.344563708
4,Shellder,Cloyster,Politoed,3.415675017
4,Shellder,Cloyster,Poliwrath,1.887609878
4,Shellder,Cloyster,Quagsire,0.24819924
4,Shellder,Cloyster,Qwilfish,0.231193745
4,Shellder,Cloyster,Relicanth,2.569854117
4,Shellder,Cloyster,Seadra,0.40286826
4,Shellder,Cloyster,Seaking,0.474129379
4,Shellder,Cloyster,Sharpedo,0.291927654
4,Shellder,Cloyster,Slowbro,2.137023796
4,Shellder,Cloyster,Slowking,2.021629369
4,Shellder,Cloyster,Starmie,2.545965446
4,Shellder,Cloyster,Swampert,3.247239644
4,Shellder,Cloyster,Tentacruel,2.451220549
4,Shellder,Cloyster,Vaporeon,4.516983225
4,Shellder,Cloyster,Wailord,3.347248147
4,Shellder,Cloyster,Walrein,3.724203272
4,Shellder,Cloyster,Whiscash,0.233623102
4,Shellos,Gastrodon,Azumarill,0.914652663
4,Shellos,Gastrodon,Bibarel,0.387887229
4,Shellos,Gastrodon,Blastoise,0.440523283
4,Shellos,Gastrodon,Cloyster,0.153859235
4,Shellos,Gastrodon,Crawdaunt,3.632292624
4,Shellos,Gastrodon,Croconaw,0.981864855
4,Shellos,Gastrodon,Dewgong,2.780803226
4,Shellos,Gastrodon,Empoleon,0.261155807
4,Shellos,Gastrodon,Feraligatr,0.436069463
4,Shellos,Gastrodon,Floatzel,3.280035954
4,Shellos,Gastrodon,Golduck,3.347653039
4,Shellos,Gastrodon,Gorebyss,3.910049033
4,Shellos,Gastrodon,Gyarados,0.339300102
4,Shellos,Gastrodon,Huntail,3.800323104
4,Shellos,Gastrodon,Kabutops,2.373076253
4,Shellos,Gastrodon,Kingdra,0.175318549
4,Shellos,Gastrodon,Kingler,4.237607246
4,Shellos,Gastrodon,Lanturn,2.72492803
4,Shellos,Gastrodon,Lapras,0.277351516
4,Shellos,Gastrodon,Ludicolo,2.161317359
4,Shellos,Gastrodon,Lumineon,4.591078594
4,Shellos,Gastrodon,Mantine,3.084877662
4,Shellos,Gastrodon,Marshtomp,0.405702509
4,Shellos,Gastrodon,Milotic,0.583855308
4,Shellos,Gastrodon,Octillery,3.655371509
4,Shellos,Gastrodon,Omastar,2.431785698
4,Shellos,Gastrodon,Pelipper,3.632697517
4,Shellos,Gastrodon,Politoed,3.43996858
4,Shellos,Gastrodon,Poliwhirl,0.780228279
4,Shellos,Gastrodon,Poliwrath,1.921620867
4,Shellos,Gastrodon,Prinplup,0.960405541
4,Shellos,Gastrodon,Quagsire,2.922920572
4,Shellos,Gastrodon,Qwilfish,2.988108301
4,Shellos,Gastrodon,Relicanth,2.588479182
4,Shellos,Gastrodon,Seadra,3.922600707
4,Shellos,Gastrodon,Seaking,3.959041052
4,Shellos,Gastrodon,Sealeo,0.686698059
4,Shellos,Gastrodon,Sharpedo,3.272747885
4,Shellos,Gastrodon,Slowbro,2.068192033
4,Shellos,Gastrodon,Slowking,2.075075209
4,Shellos,Gastrodon,Starmie,2.500617461
4,Shellos,Gastrodon,Swampert,0.189489795
4,Shellos,Gastrodon,Tentacruel,2.507095745
4,Shellos,Gastrodon,Vaporeon,0.370476842
4,Shellos,Gastrodon,Wailmer,0.374120877
4,Shellos,Gastrodon,Wailord,3.414460339
4,Shellos,Gastrodon,Walrein,0.241720956
4,Shellos,Gastrodon,Wartortle,0.957571291
4,Shellos,Gastrodon,Whiscash,2.856923058
4,Shieldon,Bastiodon,Aerodactyl,4.054190842
4,Shieldon,Bastiodon,Aggron,5.074925399
4,Shieldon,Bastiodon,Armaldo,4.827940837
